StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q12,Q9,Q4,Q3,Q7,Q9,Q8,Q10,Q11
2/12/23 8:37,2/12/23 8:39,IP Address,47.184.124.133,100,108,TRUE,2/12/23 8:39,R_BWAWXOKlLKBpW6t,,,,,33.238,-97.1134,anonymous,EN,name96,email96,Definitely yes,MS in Computer Science,2022,"Artificial Intelligence,Cybersecurity,Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Becoming a TA or IA","Continue to PhD,Large-company industry position",Java,"Cooking,Sports,Gaming,Movies,Reading"
2/12/23 14:20,2/12/23 14:23,IP Address,75.32.13.201,100,156,TRUE,2/12/23 14:23,R_2zvkWWgYKFZSfxe,,,,,32.926,-96.9666,anonymous,EN,name97,email97,Definitely yes,MS in Computer Science,2023,"Computer Graphics and Data Visualization,Data Science,Programming Languages","Making new friends,Joining a research lab,Becoming a TA or IA",Industry research position,JavaScript,"Sports,Reading"
2/12/23 17:36,2/12/23 17:38,IP Address,172.108.155.109,100,169,TRUE,2/12/23 17:38,R_pKIyFeWyikUP1Dz,,,,,33.2205,-97.1294,anonymous,EN,name98,email98,Definitely yes,PhD in Computer Science and Engineering,2023,"Artificial Intelligence,Computer Vision","Making new friends,Entrepreneurship / starting your own company","Large-company industry position,Startup scene,Industry research position",Python,"Sports,Movies,Reading"
2/12/23 22:02,2/12/23 22:06,IP Address,47.184.70.169,100,207,TRUE,2/12/23 22:06,R_1kU2Ttvl6jycSrv,,,,,33.238,-97.1134,anonymous,EN,name99,email99,Definitely yes,MS in Computer Science,2022,"Artificial Intelligence,Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene,Unsure - we'll see,Industry research position",Python,"Cooking,Sports,Movies,Reading"
2/13/23 10:45,2/13/23 10:47,IP Address,129.120.67.52,100,107,TRUE,2/13/23 10:47,R_2EirAdk19hfGEvj,,,,,33.2205,-97.1294,anonymous,EN,name100,email100,Definitely yes,MS in Artificial Intelligence,2021,"Artificial Intelligence,Human-Computer Interaction,Game Design,Networks,Computer Graphics and Data Visualization,Data Science,Programming Languages,Software Engineering,Systems,Computer Vision","Joining student organizations,Making new friends,Joining a research lab",Industry research position,Python,"Cooking,Sports,Movies,Reading"
2/13/23 12:06,2/13/23 12:07,IP Address,76.184.38.173,100,94,TRUE,2/13/23 12:07,R_3n92YstmgxCQN09,,,,,32.7908,-96.8336,anonymous,EN,name101,email101,Definitely yes,MS in Computer Science,2022,"Artificial Intelligence,Data Science,Databases and Data Mining","Joining student organizations,Making new friends,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene",Java,"Gaming,Movies"
2/13/23 12:08,2/13/23 12:10,IP Address,129.120.67.51,100,127,TRUE,2/13/23 12:10,R_2dpg3NTPygfJNbs,,,,,33.2205,-97.1294,anonymous,EN,name102,email102,Definitely yes,MS in Computer Science,2022,"Data Science,Programming Languages","Joining student organizations,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene",Python,"Cooking,Sports,Movies,Reading"
2/13/23 12:23,2/13/23 12:26,IP Address,35.150.39.137,100,125,TRUE,2/13/23 12:26,R_2Y99YaPkm3F7P2V,,,,,33.2205,-97.1294,anonymous,EN,name103,email103,Definitely yes,MS in Computer Science,2023,"Data Science,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA",Large-company industry position,Java,"Sports,Movies,Reading"
2/13/23 13:37,2/13/23 13:39,IP Address,129.120.67.52,100,111,TRUE,2/13/23 13:39,R_2sTGnx5Dwr75QG9,,,,,33.2205,-97.1294,anonymous,EN,name104,email104,Definitely yes,MS in Computer Science,2022,"Programming Languages,Software Engineering,Systems,Databases and Data Mining","Making new friends,Becoming a TA or IA",Large-company industry position,Python,"Cooking,Sports,Gaming,Movies"
2/13/23 13:41,2/13/23 13:43,IP Address,68.116.156.141,100,90,TRUE,2/13/23 13:43,R_246jUUTzjGAMeZi,,,,,33.1452,-97.0699,anonymous,EN,name105,email105,Definitely yes,MS in Computer Science,2022,"Artificial Intelligence,Human-Computer Interaction,Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA",Large-company industry position,Python,"Gaming,Movies"
2/13/23 14:05,2/13/23 14:06,IP Address,129.120.67.14,100,82,TRUE,2/13/23 14:06,R_1HiOrYI2jFR6cBs,,,,,33.2205,-97.1294,anonymous,EN,name106,email106,Definitely yes,PhD in Computer Science and Engineering,2019,Systems,Joining student organizations,Industry research position,Python,"Cooking,Sports,Reading"
2/13/23 15:12,2/13/23 15:13,IP Address,47.221.204.170,100,96,TRUE,2/13/23 15:14,R_1fjsOB5lT3Xqowh,,,,,33.1494,-96.828,anonymous,EN,name107,email107,Definitely yes,MS in Computer Science,2022,"Artificial Intelligence,Human-Computer Interaction,Data Science","Making new friends,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene",Python,"Sports,Reading"
2/13/23 17:10,2/13/23 17:11,IP Address,35.150.38.22,100,70,TRUE,2/13/23 17:11,R_1LLlXsx39QEJ6cB,,,,,33.2205,-97.1294,anonymous,EN,name108,email108,Definitely yes,MS in Computer Science,2023,"Artificial Intelligence,Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Startup scene",Python,"Cooking,Sports,Movies"
2/13/23 18:57,2/13/23 18:59,IP Address,129.120.67.52,100,142,TRUE,2/13/23 18:59,R_2pMpM2ugX92scbe,,,,,33.2205,-97.1294,anonymous,EN,name109,email109,Definitely yes,MS in Artificial Intelligence,2023,"Artificial Intelligence,Cybersecurity,Data Science,Programming Languages,Software Engineering","Joining a research lab,Becoming a TA or IA","Large-company industry position,Industry research position",Python,"Cooking,Sports,Reading"
2/13/23 18:57,2/13/23 19:03,IP Address,129.120.67.52,100,411,TRUE,2/13/23 19:03,R_1DU3sXTfVi9noSc,,,,,33.2205,-97.1294,anonymous,EN,name110,email110,Definitely yes,MS in Artificial Intelligence,2022,"Artificial Intelligence,Cybersecurity,Programming Languages,Software Engineering,Databases and Data Mining,Theory,Computer Vision",Joining student organizations,"Large-company industry position,Startup scene,Industry research position",Java,"Movies,Reading"
2/13/23 19:39,2/13/23 19:41,IP Address,172.58.96.254,100,101,TRUE,2/13/23 19:41,R_3KIXcnOIgqbzigD,,,,,32.7797,-96.8022,anonymous,EN,name111,email111,Definitely yes,MS in Artificial Intelligence,2022,"Artificial Intelligence,Data Science,Programming Languages,Databases and Data Mining","Joining student organizations,Making new friends,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Industry research position",Java,Reading
2/9/23 16:41,2/9/23 16:45,IP Address,129.120.67.52,100,248,TRUE,2/9/23 16:45,R_3J28CdQznFnaRN7,,,,,33.2205,-97.1294,anonymous,EN,name112,email112,Might or might not,MS in Computer Science,2019,"Artificial Intelligence,Human-Computer Interaction,Game Design,Cybersecurity,Software Engineering","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Startup scene,Unsure - we'll see,Industry research position",C/C++,"Cooking,Gaming,Reading"
2/9/23 16:50,2/9/23 16:52,IP Address,47.4.22.220,100,130,TRUE,2/9/23 16:52,R_2VyH4vFK7OltBqp,,,,,33.2124,-97.066,anonymous,EN,name113,email113,Might or might not,MS in Computer Science,2022,"Artificial Intelligence,Data Science","Making new friends,Joining a research lab,Becoming a TA or IA",Large-company industry position,Python,Movies
2/9/23 19:40,2/9/23 19:41,IP Address,47.185.239.211,100,77,TRUE,2/9/23 19:41,R_1FRIjv7KUNiMgkU,,,,,33.0173,-96.612,anonymous,EN,name114,email114,Might or might not,MS in Computer Science,2022,"Artificial Intelligence,Cybersecurity,Software Engineering","Joining student organizations,Making new friends,Becoming a TA or IA",Large-company industry position,JavaScript,"Sports,Movies"
2/10/23 8:42,2/10/23 8:47,IP Address,172.58.176.1,100,297,TRUE,2/10/23 8:47,R_25RD4xCr2fmOKx1,,,,,32.7767,-96.805,anonymous,EN,name115,email115,Might or might not,MS in Computer Science,2023,"Artificial Intelligence,Networks,Cybersecurity,Data Science,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Industry research position",Python,Cooking
2/10/23 8:44,2/10/23 8:47,IP Address,129.120.67.51,100,201,TRUE,2/10/23 8:47,R_1GIbVUcWtxKA6PL,,,,,33.2205,-97.1294,anonymous,EN,name116,email116,Might or might not,MS in Computer Science,2022,"Artificial Intelligence,Data Science","Joining student organizations,Making new friends,Becoming a TA or IA",Large-company industry position,Python,"Cooking,Movies"
2/9/23 16:01,2/9/23 16:02,IP Address,172.58.107.149,100,86,TRUE,2/9/23 16:02,R_eEzUUeluw7UYe6l,,,,,32.7797,-96.8022,anonymous,EN,name117,email117,Probably yes,MS in Computer Science,2023,"Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Making new friends,Becoming a TA or IA","Large-company industry position,Industry research position",Python,"Cooking,Gaming,Movies"
2/9/23 16:01,2/9/23 16:02,IP Address,172.58.97.175,100,90,TRUE,2/9/23 16:02,R_3fd7biXVFcDPpkO,,,,,32.7797,-96.8022,anonymous,EN,name118,email118,Probably yes,MS in Computer Science,2023,"Networks,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Becoming a TA or IA","Large-company industry position,Startup scene",Python,"Cooking,Movies,Reading"
2/9/23 16:01,2/9/23 16:03,IP Address,172.58.97.55,100,93,TRUE,2/9/23 16:03,R_2UbA3L7glrWXOv7,,,,,32.7797,-96.8022,anonymous,EN,name119,email119,Probably yes,MS in Artificial Intelligence,2023,"Artificial Intelligence,Game Design,Data Science,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene",Python,"Cooking,Sports,Gaming,Movies"
2/9/23 16:01,2/9/23 16:03,IP Address,99.8.58.189,100,108,TRUE,2/9/23 16:03,R_zd83GqCj99SnDvr,,,,,33.2339,-96.7981,anonymous,EN,name120,email120,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Data Science,Databases and Data Mining","Joining student organizations,Joining a research lab,Becoming a TA or IA","Large-company industry position,Startup scene,Industry research position",Java,"Sports,Gaming"
2/9/23 16:01,2/9/23 16:03,IP Address,35.150.52.142,100,84,TRUE,2/9/23 16:03,R_1q3b56JgiIuqh0p,,,,,33.238,-97.1134,anonymous,EN,name121,email121,Probably yes,MS in Cybersecurity,2023,"Artificial Intelligence,Cybersecurity","Joining student organizations,Making new friends,Becoming a TA or IA",Other,PHP,"Gaming,Movies,Reading"
2/9/23 16:01,2/9/23 16:03,IP Address,128.92.210.3,100,106,TRUE,2/9/23 16:03,R_3kiwNGRaUPDP4Ib,,,,,33.2249,-97.1811,anonymous,EN,name122,email122,Probably yes,MS in Computer Engineering,2022,"Artificial Intelligence,Human-Computer Interaction,Networks,Cybersecurity,Data Science","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene,Industry research position",JavaScript,"Cooking,Gaming,Movies,Reading"
2/9/23 16:01,2/9/23 16:04,IP Address,129.120.67.51,100,148,TRUE,2/9/23 16:04,R_1dxZXrSist8QCi7,,,,,33.2205,-97.1294,anonymous,EN,name123,email123,Probably yes,MS in Computer Science,2023,"Game Design,Computer Graphics and Data Visualization,Programming Languages","Joining student organizations,Making new friends,Entrepreneurship / starting your own company",Large-company industry position,Python,"Cooking,Gaming,Movies,Reading"
2/9/23 16:03,2/9/23 16:05,IP Address,47.38.244.169,100,134,TRUE,2/9/23 16:05,R_yPzv5nifOF3e7w5,,,,,33.1452,-97.0699,anonymous,EN,name124,email124,Probably yes,MS in Artificial Intelligence,2022,"Artificial Intelligence,Human-Computer Interaction,Data Science,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Becoming a TA or IA","Large-company industry position,Industry research position",Python,"Movies,Reading"
2/9/23 16:02,2/9/23 16:06,IP Address,104.145.88.27,100,210,TRUE,2/9/23 16:06,R_33p9KWII3acCtYU,,,,,33.2205,-97.1294,anonymous,EN,name125,email125,Probably yes,PhD in Computer Science and Engineering,2023,"Artificial Intelligence,Systems","Joining student organizations,Joining a research lab,Becoming a TA or IA","Large-company industry position,Industry research position,Other",,I have none
2/9/23 16:05,2/9/23 16:06,IP Address,71.11.174.134,100,104,TRUE,2/9/23 16:06,R_1gkkLrYbtyWuH3p,,,,,33.2124,-97.066,anonymous,EN,name126,email126,Probably yes,MS in Computer Science,2022,"Artificial Intelligence,Human-Computer Interaction,Game Design,Networks,Computer Graphics and Data Visualization,Cybersecurity,Data Science,Programming Languages,Software Engineering,Databases and Data Mining,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Startup scene,Unsure - we'll see,Industry research position",Python,"Sports,Gaming,Movies"
2/9/23 16:06,2/9/23 16:08,IP Address,129.120.67.51,100,143,TRUE,2/9/23 16:08,R_s820OE3BA8f0Hux,,,,,33.2205,-97.1294,anonymous,EN,name127,email127,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Human-Computer Interaction,Game Design,Cybersecurity,Data Science,Programming Languages,Software Engineering","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene,Industry research position",Python,"Cooking,Gaming,Movies"
2/9/23 16:14,2/9/23 16:17,IP Address,38.133.200.76,100,149,TRUE,2/9/23 16:17,R_3gTQS5yqqu6fUch,,,,,33.1452,-97.0699,anonymous,EN,name128,email128,Probably yes,MS in Computer Science,2022,"Artificial Intelligence,Networks,Cybersecurity,Data Science,Software Engineering","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA",Large-company industry position,Java,"Cooking,Sports,Gaming,Movies"
2/9/23 16:24,2/9/23 16:26,IP Address,47.184.92.73,100,91,TRUE,2/9/23 16:26,R_22Mp3M0FX5jn0Dk,,,,,33.2249,-97.1811,anonymous,EN,name129,email129,Probably yes,MS in Cybersecurity,2023,"Artificial Intelligence,Networks,Cybersecurity,Programming Languages,Systems","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Startup scene,Industry research position",Java,"Cooking,Gaming,Movies"
2/9/23 16:31,2/9/23 16:35,IP Address,71.14.142.2,100,222,TRUE,2/9/23 16:35,R_1IQ4rDTscYZDGOC,,,,,33.2124,-97.066,anonymous,EN,name130,email130,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Game Design,Computer Graphics and Data Visualization,Cybersecurity,Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Joining a research lab,Becoming a TA or IA","Large-company industry position,Unsure - we'll see",Python,"Cooking,Sports,Reading"
2/9/23 17:40,2/9/23 17:41,IP Address,172.108.155.106,100,59,TRUE,2/9/23 17:41,R_1Ngq4m63u3LP0Qv,,,,,33.2205,-97.1294,anonymous,EN,name131,email131,Probably yes,PhD in Computer Science and Engineering,2022,"Human-Computer Interaction,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends","Startup scene,Industry research position",Java,"Cooking,Sports,Reading"
2/9/23 18:36,2/9/23 18:38,IP Address,47.186.204.119,100,134,TRUE,2/9/23 18:38,R_1QyD6bAEKd8935b,,,,,33.2205,-97.1294,anonymous,EN,name132,email132,Probably yes,MS in Computer Science,2022,"Artificial Intelligence,Game Design,Networks,Computer Graphics and Data Visualization,Cybersecurity,Data Science,Programming Languages,Software Engineering,Databases and Data Mining,Theory,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Unsure - we'll see,Industry research position",Java,"Cooking,Sports,Gaming,Movies,Reading"
2/9/23 20:36,2/9/23 20:37,IP Address,35.146.201.132,100,83,TRUE,2/9/23 20:37,R_26hCae5G9h0joCf,,,,,32.926,-96.9666,anonymous,EN,name133,email133,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Game Design,Cybersecurity,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Becoming a TA or IA",Other,Python,"Sports,Movies"
2/9/23 22:16,2/9/23 22:19,IP Address,35.150.39.138,100,165,TRUE,2/9/23 22:19,R_8xfPljSNa8GYMNz,,,,,33.2205,-97.1294,anonymous,EN,name134,email134,Probably yes,MS in Artificial Intelligence,2021,"Artificial Intelligence,Human-Computer Interaction,Game Design,Cybersecurity,Data Science,Programming Languages,Computer Vision","Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Startup scene",Python,"Cooking,Sports,Gaming,Movies,Reading"
2/9/23 22:58,2/9/23 23:00,IP Address,108.244.82.64,100,93,TRUE,2/9/23 23:00,R_3O1wJBC0sg32jXq,,,,,32.7254,-97.3208,anonymous,EN,name135,email135,Probably yes,MS in Artificial Intelligence,2020,"Artificial Intelligence,Programming Languages",Just taking classes - that's all,"Large-company industry position,Startup scene",Python,"Cooking,Movies"
2/10/23 0:40,2/10/23 0:42,IP Address,47.186.223.97,100,140,TRUE,2/10/23 0:42,R_3qfjqVKBUi5I5m6,,,,,33.1893,-97.1261,anonymous,EN,name136,email136,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Human-Computer Interaction,Game Design,Computer Graphics and Data Visualization,Data Science,Programming Languages,Software Engineering,Databases and Data Mining,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Large-company industry position,Industry research position",Python,"Sports,Gaming"
2/10/23 7:15,2/10/23 7:17,IP Address,68.185.196.185,100,91,TRUE,2/10/23 7:17,R_1EXnk9zGXJVrbQQ,,,,,33.1452,-97.0699,anonymous,EN,name137,email137,Probably yes,MS in Computer Science,2022,"Artificial Intelligence,Data Science,Programming Languages,Software Engineering,Databases and Data Mining","Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA",Large-company industry position,Python,"Cooking,Sports,Movies"
2/10/23 12:49,2/10/23 12:51,IP Address,172.108.198.157,100,114,TRUE,2/10/23 12:51,R_DvCGhWsaxqzu253,,,,,33.2205,-97.1294,anonymous,EN,name138,email138,Probably yes,MS in Computer Science,2022,"Artificial Intelligence,Networks,Cybersecurity,Data Science,Software Engineering,Systems","Joining student organizations,Making new friends,Becoming a TA or IA","Large-company industry position,Other",Python,"Cooking,Movies,Reading"
2/10/23 14:34,2/10/23 14:36,IP Address,129.120.67.52,100,95,TRUE,2/10/23 14:36,R_xf4AdtopATt1taV,,,,,33.2205,-97.1294,anonymous,EN,name139,email139,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Data Science,Programming Languages","Making new friends,Joining a research lab,Becoming a TA or IA","Large-company industry position,Industry research position",Java,"Cooking,Sports,Movies"
2/10/23 16:19,2/10/23 16:21,IP Address,172.103.84.153,100,110,TRUE,2/10/23 16:21,R_2tTeq7Z6W2NwsUN,,,,,33.2205,-97.1294,anonymous,EN,name140,email140,Probably yes,PhD in Computer Science and Engineering,2018 or earlier,"Artificial Intelligence,Data Science,Programming Languages,Software Engineering,Databases and Data Mining,Computer Vision",,Industry research position,Python,"Cooking,Sports,Reading"
2/10/23 16:59,2/10/23 17:02,IP Address,107.77.196.106,100,155,TRUE,2/10/23 17:02,R_2BzBfRRW5uEDbaC,,,,,32.7797,-96.8022,anonymous,EN,name141,email141,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Becoming a TA or IA",Other,Python,"Sports,Gaming"
2/10/23 19:50,2/10/23 19:52,IP Address,66.90.189.202,100,133,TRUE,2/10/23 19:52,R_2Qh7LeKVGsu1hQN,,,,,33.2249,-97.1811,anonymous,EN,name142,email142,Probably yes,MS in Artificial Intelligence,2023,"Artificial Intelligence,Human-Computer Interaction,Data Science,Software Engineering,Computer Vision","Joining student organizations,Making new friends,Joining a research lab,Becoming a TA or IA","Large-company industry position,Startup scene,Unsure - we'll see,Industry research position",JavaScript,"Cooking,Sports,Gaming,Movies,Reading"
2/10/23 19:56,2/10/23 19:58,IP Address,68.203.96.138,100,92,TRUE,2/10/23 19:58,R_wTTb0wn86Cs4RSV,,,,,30.2627,-97.7467,anonymous,EN,name143,email143,Probably yes,MS in Computer Science,2022,"Networks,Software Engineering,Databases and Data Mining","Making new friends,Joining a research lab,Becoming a TA or IA",Unsure - we'll see,Java,"Cooking,Sports,Movies,Reading"
2/11/23 19:24,2/11/23 19:27,IP Address,47.184.106.219,100,175,TRUE,2/11/23 19:27,R_3iWitVCXYs8XzGC,,,,,33.238,-97.1134,anonymous,EN,name144,email144,Probably yes,MS in Computer Science,2023,"Artificial Intelligence,Human-Computer Interaction,Computer Graphics and Data Visualization,Cybersecurity,Data Science,Software Engineering","Joining student organizations,Just taking classes - that's all,Making new friends,Joining a research lab,Entrepreneurship / starting your own company,Becoming a TA or IA","Continue to PhD,Large-company industry position,Startup scene,Industry research position",Python,"Movies,Reading"
2/13/23 12:03,2/13/23 12:11,IP Address,35.150.39.154,100,449,TRUE,2/13/23 12:11,R_28Y84PDDDz3UlJJ,,,,,33.2205,-97.1294,anonymous,EN,name145,email145,Probably yes,MS in Computer Science,2023,"Programming Languages,Software Engineering,Databases and Data Mining","Joining student organizations,Making new friends,Becoming a TA or IA","Large-company industry position,Industry research position",Python,"Sports,Gaming,Movies"
2/13/23 14:07,2/13/23 14:08,IP Address,129.120.67.14,100,113,TRUE,2/13/23 14:08,R_1FxKPXtA6QjQRd4,,,,,33.2205,-97.1294,anonymous,EN,name146,email146,Probably yes,PhD in Computer Science and Engineering,2018 or earlier,"Artificial Intelligence,Data Science,Systems,Computer Vision",Joining a research lab,Other,Python,"Cooking,Sports,Movies,Reading"
2/13/23 14:11,2/13/23 14:13,IP Address,129.120.67.51,100,106,TRUE,2/13/23 14:13,R_2RW8OEkBCI2Srtb,,,,,33.2205,-97.1294,anonymous,EN,name147,email147,Probably yes,PhD in Computer Science and Engineering,2022,Artificial Intelligence,Joining a research lab,Industry research position,Python,"Cooking,Sports,Gaming,Movies,Reading"